Transaction_SK,Policy_Id,Customer_ID,Premium_Amt,Total_Policy_Amt,Premium_Amt_Paid_TillDate,Next_Premium_Dt,Actual_Premium_Paid_Dt,Region,Is_Late,Late_Fee,Customer_SK,Policy_SK,Address_SK
1220,10422,207,12500,500000,6245.93,2006-07-08,2005-05-27 00:00:00,SOUTH,False,0.0,207.0,422.0,207.0
1221,10423,208,20000,800000,4363.61,2008-07-13,2007-04-10 00:00:00,WEST,False,0.0,208.0,423.0,208.0
1222,10423,208,20000,800000,4363.61,2008-07-13,2007-05-10 00:00:00,WEST,False,0.0,208.0,423.0,208.0
1223,10423,208,20000,800000,4363.61,2008-07-13,2007-06-09 00:00:00,WEST,False,0.0,208.0,423.0,208.0
1224,10423,208,20000,800000,4363.61,2008-07-13,2007-07-09 00:00:00,WEST,False,0.0,208.0,423.0,208.0
1225,10424,208,7500,200000,1564.52,2012-09-01,2012-05-12 00:00:00,WEST,False,0.0,208.0,424.0,208.0
1226,10424,208,7500,200000,1564.52,2012-09-01,2012-06-11 00:00:00,WEST,False,0.0,208.0,424.0,208.0
1227,10425,208,15000,300000,8343.43,2019-05-10,2018-04-19 00:00:00,WEST,False,0.0,208.0,425.0,208.0
1228,10425,208,15000,300000,8343.43,2019-05-10,2018-05-19 00:00:00,WEST,False,0.0,208.0,425.0,208.0
1229,10425,208,15000,300000,8343.43,2019-05-10,2018-06-18 00:00:00,WEST,False,0.0,208.0,425.0,208.0
1230,10425,208,15000,300000,8343.43,2019-05-10,2018-07-18 00:00:00,WEST,False,0.0,208.0,425.0,208.0
1231,10426,209,15000,500000,5553.1,2016-03-22,2015-10-19 00:00:00,WEST,False,0.0,209.0,426.0,209.0
1232,10426,209,15000,500000,5553.1,2016-03-22,2015-11-18 00:00:00,WEST,False,0.0,209.0,426.0,209.0
1233,10426,209,15000,500000,5553.1,2016-03-22,2015-12-18 00:00:00,WEST,False,0.0,209.0,426.0,209.0
1234,10426,209,15000,500000,5553.1,2016-03-22,2016-01-17 00:00:00,WEST,False,0.0,209.0,426.0,209.0
1235,10426,209,15000,500000,5553.1,2016-03-22,2016-02-16 00:00:00,WEST,False,0.0,209.0,426.0,209.0
1236,10427,209,10000,600000,5591.88,2007-02-18,2006-05-11 00:00:00,WEST,False,0.0,209.0,427.0,209.0
1237,10428,210,15000,1000000,4547.8,2012-05-07,2011-12-25 00:00:00,NORTH,False,0.0,210.0,428.0,210.0
1238,10429,210,10000,400000,5623.76,2018-09-16,2018-07-14 00:00:00,NORTH,False,0.0,210.0,429.0,210.0
1239,10430,210,15000,1000000,8874.22,2007-08-15,2006-04-15 00:00:00,NORTH,False,0.0,210.0,430.0,210.0
1240,10430,210,15000,1000000,8874.22,2007-08-15,2006-05-15 00:00:00,NORTH,False,0.0,210.0,430.0,210.0
1241,10430,210,15000,1000000,8874.22,2007-08-15,2006-06-14 00:00:00,NORTH,False,0.0,210.0,430.0,210.0
1242,10430,210,15000,1000000,8874.22,2007-08-15,2006-07-14 00:00:00,NORTH,False,0.0,210.0,430.0,210.0
1243,10430,210,15000,1000000,8874.22,2007-08-15,2006-08-13 00:00:00,NORTH,False,0.0,210.0,430.0,210.0
1244,10431,211,7500,800000,2556.62,2014-02-24,2012-09-17 00:00:00,WEST,False,0.0,211.0,431.0,211.0
1245,10431,211,7500,800000,2556.62,2014-02-24,2012-10-17 00:00:00,WEST,False,0.0,211.0,431.0,211.0
1246,10432,212,12500,800000,11091.83,2010-05-20,2009-04-01 00:00:00,EAST,False,0.0,212.0,432.0,212.0
1247,10432,212,12500,800000,11091.83,2010-05-20,2009-05-01 00:00:00,EAST,False,0.0,212.0,432.0,212.0
1248,10433,213,10000,600000,4930.87,2018-07-23,2017-12-22 00:00:00,WEST,False,0.0,213.0,433.0,213.0
1249,10433,213,10000,600000,4930.87,2018-07-23,2018-01-21 00:00:00,WEST,False,0.0,213.0,433.0,213.0
1250,10433,213,10000,600000,4930.87,2018-07-23,2018-02-20 00:00:00,WEST,False,0.0,213.0,433.0,213.0
1251,10433,213,10000,600000,4930.87,2018-07-23,2018-03-22 00:00:00,WEST,False,0.0,213.0,433.0,213.0
1252,10434,213,25000,200000,8839.6,2008-03-17,2007-05-09 00:00:00,WEST,False,0.0,213.0,434.0,213.0
1253,10435,213,20000,300000,12734.88,2020-02-22,2019-04-30 00:00:00,WEST,False,0.0,213.0,435.0,213.0
1254,10435,213,20000,300000,12734.88,2020-02-22,2019-05-30 00:00:00,WEST,False,0.0,213.0,435.0,213.0
1255,10436,214,12500,300000,4112.14,2013-02-27,2012-06-08 00:00:00,WEST,False,0.0,214.0,436.0,214.0
1256,10436,214,12500,300000,4112.14,2013-02-27,2012-07-08 00:00:00,WEST,False,0.0,214.0,436.0,214.0
1257,10436,214,12500,300000,4112.14,2013-02-27,2012-08-07 00:00:00,WEST,False,0.0,214.0,436.0,214.0
1258,10436,214,12500,300000,4112.14,2013-02-27,2012-09-06 00:00:00,WEST,False,0.0,214.0,436.0,214.0
1259,10437,215,10000,200000,2806.33,2006-03-02,2005-03-23 00:00:00,WEST,False,0.0,215.0,437.0,215.0
1260,10437,215,10000,200000,2806.33,2006-03-02,2005-04-22 00:00:00,WEST,False,0.0,215.0,437.0,215.0
1261,10437,215,10000,200000,2806.33,2006-03-02,2005-05-22 00:00:00,WEST,False,0.0,215.0,437.0,215.0
1262,10437,215,10000,200000,2806.33,2006-03-02,2005-06-21 00:00:00,WEST,False,0.0,215.0,437.0,215.0
1263,10438,216,15000,1000000,3461.0,2010-01-11,2009-05-12 00:00:00,NORTH,False,0.0,216.0,438.0,216.0
1264,10438,216,15000,1000000,3461.0,2010-01-11,2009-06-11 00:00:00,NORTH,False,0.0,216.0,438.0,216.0
1265,10438,216,15000,1000000,3461.0,2010-01-11,2009-07-11 00:00:00,NORTH,False,0.0,216.0,438.0,216.0
1266,10438,216,15000,1000000,3461.0,2010-01-11,2009-08-10 00:00:00,NORTH,False,0.0,216.0,438.0,216.0
1267,10438,216,15000,1000000,3461.0,2010-01-11,2009-09-09 00:00:00,NORTH,False,0.0,216.0,438.0,216.0
1268,10439,216,10000,300000,8197.68,2009-12-09,2009-06-20 00:00:00,NORTH,False,0.0,216.0,439.0,216.0
1269,10440,217,7500,300000,1612.83,2013-01-22,2012-08-15 00:00:00,WEST,False,0.0,217.0,440.0,217.0
1270,10441,217,25000,800000,11631.15,2007-08-17,2007-04-09 00:00:00,WEST,False,0.0,217.0,441.0,217.0
1271,10441,217,25000,800000,11631.15,2007-08-17,2007-05-09 00:00:00,WEST,False,0.0,217.0,441.0,217.0
1272,10441,217,25000,800000,11631.15,2007-08-17,2007-06-08 00:00:00,WEST,False,0.0,217.0,441.0,217.0
1273,10441,217,25000,800000,11631.15,2007-08-17,2007-07-08 00:00:00,WEST,False,0.0,217.0,441.0,217.0
1274,10441,217,25000,800000,11631.15,2007-08-17,2007-08-07 00:00:00,WEST,False,0.0,217.0,441.0,217.0
1275,10442,217,10000,500000,4587.48,2013-02-02,2012-08-04 00:00:00,WEST,False,0.0,217.0,442.0,217.0
1276,10442,217,10000,500000,4587.48,2013-02-02,2012-09-03 00:00:00,WEST,False,0.0,217.0,442.0,217.0
1277,10442,217,10000,500000,4587.48,2013-02-02,2012-10-03 00:00:00,WEST,False,0.0,217.0,442.0,217.0
1278,10442,217,10000,500000,4587.48,2013-02-02,2012-11-02 00:00:00,WEST,False,0.0,217.0,442.0,217.0
1279,10443,218,12500,800000,3536.82,2017-01-27,2016-10-26 00:00:00,EAST,False,0.0,218.0,443.0,218.0
1280,10443,218,12500,800000,3536.82,2017-01-27,2016-11-25 00:00:00,EAST,False,0.0,218.0,443.0,218.0
1281,10444,218,15000,500000,6929.68,2010-05-23,2009-04-03 00:00:00,EAST,False,0.0,218.0,444.0,218.0
1282,10444,218,15000,500000,6929.68,2010-05-23,2009-05-03 00:00:00,EAST,False,0.0,218.0,444.0,218.0
1283,10445,219,5000,1000000,3055.64,2020-04-18,2019-04-09 00:00:00,SOUTH,False,0.0,219.0,445.0,219.0
1284,10445,219,5000,1000000,3055.64,2020-04-18,2019-05-09 00:00:00,SOUTH,False,0.0,219.0,445.0,219.0
1285,10446,219,10000,300000,6406.21,2011-11-02,2011-08-07 00:00:00,SOUTH,False,0.0,219.0,446.0,219.0
1286,10446,219,10000,300000,6406.21,2011-11-02,2011-09-06 00:00:00,SOUTH,False,0.0,219.0,446.0,219.0
1287,10447,219,15000,500000,10636.63,2008-04-17,2007-11-02 00:00:00,SOUTH,False,0.0,219.0,447.0,219.0
1288,10447,219,15000,500000,10636.63,2008-04-17,2007-12-02 00:00:00,SOUTH,False,0.0,219.0,447.0,219.0
1289,10447,219,15000,500000,10636.63,2008-04-17,2008-01-01 00:00:00,SOUTH,False,0.0,219.0,447.0,219.0
1290,10448,220,15000,500000,12265.43,2007-09-03,2006-06-16 00:00:00,SOUTH,False,0.0,220.0,448.0,220.0
1291,10449,220,15000,500000,6379.14,2013-10-22,2013-05-24 00:00:00,SOUTH,False,0.0,220.0,449.0,220.0
1292,10450,221,20000,500000,7756.7,2021-05-28,2020-07-30 00:00:00,SOUTH,False,0.0,221.0,450.0,221.0
1293,10450,221,20000,500000,7756.7,2021-05-28,2020-08-29 00:00:00,SOUTH,False,0.0,221.0,450.0,221.0
1294,10450,221,20000,500000,7756.7,2021-05-28,2020-09-28 00:00:00,SOUTH,False,0.0,221.0,450.0,221.0
1295,10451,221,20000,200000,7073.37,2019-10-08,2019-04-25 00:00:00,SOUTH,False,0.0,221.0,451.0,221.0
1296,10452,222,7500,400000,6165.72,2011-01-07,2010-04-05 00:00:00,SOUTH,False,0.0,222.0,452.0,222.0
1297,10452,222,7500,400000,6165.72,2011-01-07,2010-05-05 00:00:00,SOUTH,False,0.0,222.0,452.0,222.0
1298,10452,222,7500,400000,6165.72,2011-01-07,2010-06-04 00:00:00,SOUTH,False,0.0,222.0,452.0,222.0
1299,10452,222,7500,400000,6165.72,2011-01-07,2010-07-04 00:00:00,SOUTH,False,0.0,222.0,452.0,222.0
1300,10452,222,7500,400000,6165.72,2011-01-07,2010-08-03 00:00:00,SOUTH,False,0.0,222.0,452.0,222.0
1301,10453,223,15000,200000,10892.04,2013-09-28,2013-05-23 00:00:00,EAST,False,0.0,223.0,453.0,223.0
1302,10453,223,15000,200000,10892.04,2013-09-28,2013-06-22 00:00:00,EAST,False,0.0,223.0,453.0,223.0
1303,10453,223,15000,200000,10892.04,2013-09-28,2013-07-22 00:00:00,EAST,False,0.0,223.0,453.0,223.0
1304,10453,223,15000,200000,10892.04,2013-09-28,2013-08-21 00:00:00,EAST,False,0.0,223.0,453.0,223.0
1305,10454,223,10000,300000,2288.0,2015-12-14,2014-12-21 00:00:00,EAST,False,0.0,223.0,454.0,223.0
1306,10455,223,12500,500000,6284.42,2019-10-02,2018-12-07 00:00:00,EAST,False,0.0,223.0,455.0,223.0
1307,10455,223,12500,500000,6284.42,2019-10-02,2019-01-06 00:00:00,EAST,False,0.0,223.0,455.0,223.0
1308,10455,223,12500,500000,6284.42,2019-10-02,2019-02-05 00:00:00,EAST,False,0.0,223.0,455.0,223.0
1309,10456,224,12500,200000,6364.77,2012-07-11,2012-02-11 00:00:00,SOUTH,False,0.0,224.0,456.0,224.0
1310,10456,224,12500,200000,6364.77,2012-07-11,2012-03-12 00:00:00,SOUTH,False,0.0,224.0,456.0,224.0
1311,10456,224,12500,200000,6364.77,2012-07-11,2012-04-11 00:00:00,SOUTH,False,0.0,224.0,456.0,224.0
1312,10456,224,12500,200000,6364.77,2012-07-11,2012-05-11 00:00:00,SOUTH,False,0.0,224.0,456.0,224.0
1313,10456,224,12500,200000,6364.77,2012-07-11,2012-06-10 00:00:00,SOUTH,False,0.0,224.0,456.0,224.0
1314,10457,224,10000,200000,7898.22,2020-01-19,2019-06-23 00:00:00,SOUTH,False,0.0,224.0,457.0,224.0
1315,10457,224,10000,200000,7898.22,2020-01-19,2019-07-23 00:00:00,SOUTH,False,0.0,224.0,457.0,224.0
1316,10457,224,10000,200000,7898.22,2020-01-19,2019-08-22 00:00:00,SOUTH,False,0.0,224.0,457.0,224.0
1317,10457,224,10000,200000,7898.22,2020-01-19,2019-09-21 00:00:00,SOUTH,False,0.0,224.0,457.0,224.0
1318,10458,225,25000,400000,6722.16,2019-12-02,2019-06-09 00:00:00,SOUTH,False,0.0,225.0,458.0,225.0
1319,10458,225,25000,400000,6722.16,2019-12-02,2019-07-09 00:00:00,SOUTH,False,0.0,225.0,458.0,225.0
1320,10459,225,15000,300000,5064.79,2013-09-17,2013-01-30 00:00:00,SOUTH,False,0.0,225.0,459.0,225.0
1321,10460,225,20000,1000000,13569.55,2011-11-07,2010-08-11 00:00:00,SOUTH,False,0.0,225.0,460.0,225.0
1322,10460,225,20000,1000000,13569.55,2011-11-07,2010-09-10 00:00:00,SOUTH,False,0.0,225.0,460.0,225.0
1323,10460,225,20000,1000000,13569.55,2011-11-07,2010-10-10 00:00:00,SOUTH,False,0.0,225.0,460.0,225.0
1324,10461,226,7500,1000000,5259.97,2022-01-17,2020-10-29 00:00:00,WEST,False,0.0,226.0,461.0,226.0
1325,10461,226,7500,1000000,5259.97,2022-01-17,2020-11-28 00:00:00,WEST,False,0.0,226.0,461.0,226.0
1326,10462,226,25000,400000,19390.4,2011-06-02,2010-11-10 00:00:00,WEST,False,0.0,226.0,462.0,226.0
1327,10462,226,25000,400000,19390.4,2011-06-02,2010-12-10 00:00:00,WEST,False,0.0,226.0,462.0,226.0
1328,10462,226,25000,400000,19390.4,2011-06-02,2011-01-09 00:00:00,WEST,False,0.0,226.0,462.0,226.0
1329,10462,226,25000,400000,19390.4,2011-06-02,2011-02-08 00:00:00,WEST,False,0.0,226.0,462.0,226.0
1330,10462,226,25000,400000,19390.4,2011-06-02,2011-03-10 00:00:00,WEST,False,0.0,226.0,462.0,226.0
1331,10463,227,5000,500000,2794.26,2019-02-01,2018-01-03 00:00:00,NORTH,False,0.0,227.0,463.0,227.0
1332,10464,227,7500,800000,2601.84,2015-02-17,2013-12-01 00:00:00,NORTH,False,0.0,227.0,464.0,227.0
1333,10465,228,25000,500000,19251.96,2019-05-05,2018-03-02 00:00:00,SOUTH,False,0.0,228.0,465.0,228.0
1334,10465,228,25000,500000,19251.96,2019-05-05,2018-04-01 00:00:00,SOUTH,False,0.0,228.0,465.0,228.0
1335,10465,228,25000,500000,19251.96,2019-05-05,2018-05-01 00:00:00,SOUTH,False,0.0,228.0,465.0,228.0
1336,10466,229,12500,1000000,6154.77,2013-03-01,2012-01-09 00:00:00,EAST,False,0.0,229.0,466.0,229.0
1337,10466,229,12500,1000000,6154.77,2013-03-01,2012-02-08 00:00:00,EAST,False,0.0,229.0,466.0,229.0
1338,10466,229,12500,1000000,6154.77,2013-03-01,2012-03-09 00:00:00,EAST,False,0.0,229.0,466.0,229.0
1339,10466,229,12500,1000000,6154.77,2013-03-01,2012-04-08 00:00:00,EAST,False,0.0,229.0,466.0,229.0
1340,10466,229,12500,1000000,6154.77,2013-03-01,2012-05-08 00:00:00,EAST,False,0.0,229.0,466.0,229.0
1341,10467,229,5000,400000,3021.28,2015-06-15,2015-02-04 00:00:00,EAST,False,0.0,229.0,467.0,229.0
1342,10467,229,5000,400000,3021.28,2015-06-15,2015-03-06 00:00:00,EAST,False,0.0,229.0,467.0,229.0
1343,10467,229,5000,400000,3021.28,2015-06-15,2015-04-05 00:00:00,EAST,False,0.0,229.0,467.0,229.0
1344,10467,229,5000,400000,3021.28,2015-06-15,2015-05-05 00:00:00,EAST,False,0.0,229.0,467.0,229.0
1345,10467,229,5000,400000,3021.28,2015-06-15,2015-06-04 00:00:00,EAST,False,0.0,229.0,467.0,229.0
1346,10468,230,25000,800000,11206.59,2006-07-21,2005-03-21 00:00:00,SOUTH,False,0.0,230.0,468.0,230.0
1347,10468,230,25000,800000,11206.59,2006-07-21,2005-04-20 00:00:00,SOUTH,False,0.0,230.0,468.0,230.0
1348,10469,231,25000,500000,18626.26,2015-10-13,2014-07-20 00:00:00,EAST,False,0.0,231.0,469.0,231.0
1349,10470,232,5000,600000,1112.73,2013-07-31,2012-04-25 00:00:00,NORTH,False,0.0,232.0,470.0,232.0
1350,10470,232,5000,600000,1112.73,2013-07-31,2012-05-25 00:00:00,NORTH,False,0.0,232.0,470.0,232.0
1351,10470,232,5000,600000,1112.73,2013-07-31,2012-06-24 00:00:00,NORTH,False,0.0,232.0,470.0,232.0
1352,10470,232,5000,600000,1112.73,2013-07-31,2012-07-24 00:00:00,NORTH,False,0.0,232.0,470.0,232.0
1353,10471,232,15000,800000,9331.53,2009-09-25,2008-06-13 00:00:00,NORTH,False,0.0,232.0,471.0,232.0
1354,10471,232,15000,800000,9331.53,2009-09-25,2008-07-13 00:00:00,NORTH,False,0.0,232.0,471.0,232.0
1355,10471,232,15000,800000,9331.53,2009-09-25,2008-08-12 00:00:00,NORTH,False,0.0,232.0,471.0,232.0
1356,10472,232,12500,300000,3057.46,2018-08-02,2017-11-15 00:00:00,NORTH,False,0.0,232.0,472.0,232.0
1357,10472,232,12500,300000,3057.46,2018-08-02,2017-12-15 00:00:00,NORTH,False,0.0,232.0,472.0,232.0
1358,10472,232,12500,300000,3057.46,2018-08-02,2018-01-14 00:00:00,NORTH,False,0.0,232.0,472.0,232.0
1359,10472,232,12500,300000,3057.46,2018-08-02,2018-02-13 00:00:00,NORTH,False,0.0,232.0,472.0,232.0
1360,10472,232,12500,300000,3057.46,2018-08-02,2018-03-15 00:00:00,NORTH,False,0.0,232.0,472.0,232.0
1361,10473,233,10000,600000,6473.02,2016-06-12,2015-08-26 00:00:00,SOUTH,False,0.0,233.0,473.0,233.0
1362,10473,233,10000,600000,6473.02,2016-06-12,2015-09-25 00:00:00,SOUTH,False,0.0,233.0,473.0,233.0
1363,10474,233,5000,800000,1621.73,2008-01-12,2007-02-03 00:00:00,SOUTH,False,0.0,233.0,474.0,233.0
1364,10475,234,7500,300000,6284.56,2016-03-21,2015-12-17 00:00:00,SOUTH,False,0.0,234.0,475.0,234.0
1365,10475,234,7500,300000,6284.56,2016-03-21,2016-01-16 00:00:00,SOUTH,False,0.0,234.0,475.0,234.0
1366,10475,234,7500,300000,6284.56,2016-03-21,2016-02-15 00:00:00,SOUTH,False,0.0,234.0,475.0,234.0
1367,10475,234,7500,300000,6284.56,2016-03-21,2016-03-16 00:00:00,SOUTH,False,0.0,234.0,475.0,234.0
1368,10476,234,7500,400000,4253.08,2012-06-15,2011-05-15 00:00:00,SOUTH,False,0.0,234.0,476.0,234.0
1369,10476,234,7500,400000,4253.08,2012-06-15,2011-06-14 00:00:00,SOUTH,False,0.0,234.0,476.0,234.0
1370,10477,234,15000,200000,6431.11,2006-09-10,2006-04-16 00:00:00,SOUTH,False,0.0,234.0,477.0,234.0
1371,10477,234,15000,200000,6431.11,2006-09-10,2006-05-16 00:00:00,SOUTH,False,0.0,234.0,477.0,234.0
1372,10477,234,15000,200000,6431.11,2006-09-10,2006-06-15 00:00:00,SOUTH,False,0.0,234.0,477.0,234.0
1373,10477,234,15000,200000,6431.11,2006-09-10,2006-07-15 00:00:00,SOUTH,False,0.0,234.0,477.0,234.0
1374,10478,235,7500,600000,4010.82,2009-04-10,2008-07-10 00:00:00,SOUTH,False,0.0,235.0,478.0,235.0
1375,10478,235,7500,600000,4010.82,2009-04-10,2008-08-09 00:00:00,SOUTH,False,0.0,235.0,478.0,235.0
1376,10478,235,7500,600000,4010.82,2009-04-10,2008-09-08 00:00:00,SOUTH,False,0.0,235.0,478.0,235.0
1377,10479,235,7500,1000000,3126.23,2014-03-06,2013-09-22 00:00:00,SOUTH,False,0.0,235.0,479.0,235.0
1378,10480,236,15000,400000,5131.21,2009-07-19,2008-07-24 00:00:00,WEST,False,0.0,236.0,480.0,236.0
1379,10481,236,5000,300000,1223.9,2011-12-20,2011-03-07 00:00:00,WEST,False,0.0,236.0,481.0,236.0
1380,10481,236,5000,300000,1223.9,2011-12-20,2011-04-06 00:00:00,WEST,False,0.0,236.0,481.0,236.0
1381,10481,236,5000,300000,1223.9,2011-12-20,2011-05-06 00:00:00,WEST,False,0.0,236.0,481.0,236.0
1382,10481,236,5000,300000,1223.9,2011-12-20,2011-06-05 00:00:00,WEST,False,0.0,236.0,481.0,236.0
1383,10481,236,5000,300000,1223.9,2011-12-20,2011-07-05 00:00:00,WEST,False,0.0,236.0,481.0,236.0
1384,10482,236,15000,400000,8976.91,2020-01-03,2018-07-26 00:00:00,WEST,False,0.0,236.0,482.0,236.0
1385,10482,236,15000,400000,8976.91,2020-01-03,2018-08-25 00:00:00,WEST,False,0.0,236.0,482.0,236.0
1386,10482,236,15000,400000,8976.91,2020-01-03,2018-09-24 00:00:00,WEST,False,0.0,236.0,482.0,236.0
1387,10482,236,15000,400000,8976.91,2020-01-03,2018-10-24 00:00:00,WEST,False,0.0,236.0,482.0,236.0
1388,10482,236,15000,400000,8976.91,2020-01-03,2018-11-23 00:00:00,WEST,False,0.0,236.0,482.0,236.0
1389,10483,237,5000,800000,2007.69,2015-09-02,2015-05-19 00:00:00,SOUTH,False,0.0,237.0,483.0,237.0
1390,10483,237,5000,800000,2007.69,2015-09-02,2015-06-18 00:00:00,SOUTH,False,0.0,237.0,483.0,237.0
1391,10484,237,25000,800000,10205.35,2014-01-19,2012-10-11 00:00:00,SOUTH,False,0.0,237.0,484.0,237.0
1392,10484,237,25000,800000,10205.35,2014-01-19,2012-11-10 00:00:00,SOUTH,False,0.0,237.0,484.0,237.0
1393,10484,237,25000,800000,10205.35,2014-01-19,2012-12-10 00:00:00,SOUTH,False,0.0,237.0,484.0,237.0
1394,10484,237,25000,800000,10205.35,2014-01-19,2013-01-09 00:00:00,SOUTH,False,0.0,237.0,484.0,237.0
1395,10484,237,25000,800000,10205.35,2014-01-19,2013-02-08 00:00:00,SOUTH,False,0.0,237.0,484.0,237.0
1396,10485,238,7500,600000,3768.4,2015-07-03,2014-04-24 00:00:00,NORTH,False,0.0,238.0,485.0,238.0
1397,10485,238,7500,600000,3768.4,2015-07-03,2014-05-24 00:00:00,NORTH,False,0.0,238.0,485.0,238.0
1398,10485,238,7500,600000,3768.4,2015-07-03,2014-06-23 00:00:00,NORTH,False,0.0,238.0,485.0,238.0
1399,10486,238,20000,600000,9509.72,2020-01-30,2019-10-14 00:00:00,NORTH,False,0.0,238.0,486.0,238.0
1400,10487,238,10000,800000,4043.23,2011-04-18,2010-05-18 00:00:00,NORTH,False,0.0,238.0,487.0,238.0
1401,10487,238,10000,800000,4043.23,2011-04-18,2010-06-17 00:00:00,NORTH,False,0.0,238.0,487.0,238.0
1402,10487,238,10000,800000,4043.23,2011-04-18,2010-07-17 00:00:00,NORTH,False,0.0,238.0,487.0,238.0
1403,10487,238,10000,800000,4043.23,2011-04-18,2010-08-16 00:00:00,NORTH,False,0.0,238.0,487.0,238.0
1404,10488,239,25000,600000,22418.04,2016-05-27,2016-01-26 00:00:00,NORTH,False,0.0,239.0,488.0,239.0
1405,10488,239,25000,600000,22418.04,2016-05-27,2016-02-25 00:00:00,NORTH,False,0.0,239.0,488.0,239.0
1406,10488,239,25000,600000,22418.04,2016-05-27,2016-03-26 00:00:00,NORTH,False,0.0,239.0,488.0,239.0
1407,10489,240,12500,500000,4711.71,2016-09-16,2016-04-25 00:00:00,WEST,False,0.0,240.0,489.0,240.0
1408,10489,240,12500,500000,4711.71,2016-09-16,2016-05-25 00:00:00,WEST,False,0.0,240.0,489.0,240.0
1409,10489,240,12500,500000,4711.71,2016-09-16,2016-06-24 00:00:00,WEST,False,0.0,240.0,489.0,240.0
1410,10490,241,5000,800000,3364.68,2016-07-03,2015-05-15 00:00:00,NORTH,False,0.0,241.0,490.0,241.0
1411,10490,241,5000,800000,3364.68,2016-07-03,2015-06-14 00:00:00,NORTH,False,0.0,241.0,490.0,241.0
1412,10490,241,5000,800000,3364.68,2016-07-03,2015-07-14 00:00:00,NORTH,False,0.0,241.0,490.0,241.0
1413,10490,241,5000,800000,3364.68,2016-07-03,2015-08-13 00:00:00,NORTH,False,0.0,241.0,490.0,241.0
1414,10491,241,20000,500000,6721.65,2014-11-30,2013-07-20 00:00:00,NORTH,False,0.0,241.0,491.0,241.0
1415,10491,241,20000,500000,6721.65,2014-11-30,2013-08-19 00:00:00,NORTH,False,0.0,241.0,491.0,241.0
1416,10491,241,20000,500000,6721.65,2014-11-30,2013-09-18 00:00:00,NORTH,False,0.0,241.0,491.0,241.0
1417,10491,241,20000,500000,6721.65,2014-11-30,2013-10-18 00:00:00,NORTH,False,0.0,241.0,491.0,241.0
1418,10491,241,20000,500000,6721.65,2014-11-30,2013-11-17 00:00:00,NORTH,False,0.0,241.0,491.0,241.0
1419,10492,241,5000,800000,1477.68,2006-09-09,2005-03-29 00:00:00,NORTH,False,0.0,241.0,492.0,241.0
1420,10492,241,5000,800000,1477.68,2006-09-09,2005-04-28 00:00:00,NORTH,False,0.0,241.0,492.0,241.0
1421,10493,242,5000,200000,3299.58,2016-10-21,2015-11-16 00:00:00,EAST,False,0.0,242.0,493.0,242.0
1422,10494,242,25000,400000,7823.91,2009-06-27,2008-02-23 00:00:00,EAST,False,0.0,242.0,494.0,242.0
1423,10495,242,7500,400000,4306.93,2018-12-14,2018-08-13 00:00:00,EAST,False,0.0,242.0,495.0,242.0
1424,10495,242,7500,400000,4306.93,2018-12-14,2018-09-12 00:00:00,EAST,False,0.0,242.0,495.0,242.0
1425,10495,242,7500,400000,4306.93,2018-12-14,2018-10-12 00:00:00,EAST,False,0.0,242.0,495.0,242.0
1426,10495,242,7500,400000,4306.93,2018-12-14,2018-11-11 00:00:00,EAST,False,0.0,242.0,495.0,242.0
1427,10495,242,7500,400000,4306.93,2018-12-14,2018-12-11 00:00:00,EAST,False,0.0,242.0,495.0,242.0
1428,10496,243,25000,200000,9781.91,2007-11-08,2006-09-28 00:00:00,WEST,False,0.0,243.0,496.0,243.0
1429,10497,243,7500,800000,6186.61,2013-03-30,2013-01-12 00:00:00,WEST,False,0.0,243.0,497.0,243.0
1430,10497,243,7500,800000,6186.61,2013-03-30,2013-02-11 00:00:00,WEST,False,0.0,243.0,497.0,243.0
1431,10497,243,7500,800000,6186.61,2013-03-30,2013-03-13 00:00:00,WEST,False,0.0,243.0,497.0,243.0
1432,10498,244,5000,1000000,3840.29,2015-12-21,2014-12-01 00:00:00,WEST,False,0.0,244.0,498.0,244.0
1433,10498,244,5000,1000000,3840.29,2015-12-21,2014-12-31 00:00:00,WEST,False,0.0,244.0,498.0,244.0
1434,10499,244,10000,500000,6187.44,2013-12-30,2013-10-05 00:00:00,WEST,False,0.0,244.0,499.0,244.0
1435,10499,244,10000,500000,6187.44,2013-12-30,2013-11-04 00:00:00,WEST,False,0.0,244.0,499.0,244.0
1436,10500,244,7500,400000,2752.34,2014-11-26,2013-06-19 00:00:00,WEST,False,0.0,244.0,500.0,244.0
1437,10500,244,7500,400000,2752.34,2014-11-26,2013-07-19 00:00:00,WEST,False,0.0,244.0,500.0,244.0
1438,10501,245,5000,400000,1672.53,2015-10-10,2014-06-17 00:00:00,SOUTH,False,0.0,245.0,501.0,245.0
1439,10501,245,5000,400000,1672.53,2015-10-10,2014-07-17 00:00:00,SOUTH,False,0.0,245.0,501.0,245.0
1440,10502,246,25000,1000000,16621.9,2011-04-11,2009-12-12 00:00:00,SOUTH,False,0.0,246.0,502.0,246.0
1441,10503,246,15000,200000,6434.99,2007-04-18,2005-12-27 00:00:00,SOUTH,False,0.0,246.0,503.0,246.0
1442,10503,246,15000,200000,6434.99,2007-04-18,2006-01-26 00:00:00,SOUTH,False,0.0,246.0,503.0,246.0
1443,10504,246,15000,300000,7148.17,2019-12-25,2019-01-22 00:00:00,SOUTH,False,0.0,246.0,504.0,246.0
